Freshness_Level,MQ2_mean,MQ2_std,MQ2_slope,MQ3_mean,MQ3_std,MQ3_slope,MQ9_mean,MQ9_std,MQ9_slope,MQ135_mean,MQ135_std,MQ135_slope,MQ136_mean,MQ136_std,MQ136_slope,MQ138_mean,MQ138_std,MQ138_slope,Temperature_mean,Temperature_std,Temperature_slope,Humidity_mean,Humidity_std,Humidity_slope,MQ3_over_MQ2_end,MQ136_over_MQ138_end
Spoiled,2.739766667,0.015668032,0.000837762,20.52824167,0.219153913,-0.056948601,0.667883333,0.006145843,-0.001123776,0.011975,0.000204634,2.55E-05,4.533983333,0.056584742,0.01591958,5.5922,0.01719811,0.00178951,29.49166667,0.201900691,0.056993007,85,1.290994449,0.363636364,7.365842973,0.826919981
Spoiled,2.74425,0.010140636,-0.00029021,20.30605,0.252862158,-0.072041958,0.665208333,0.005757236,-0.000982867,0.011758333,0.000432933,-8.36E-05,4.5795,0.0388787,0.010167133,5.59445,0.018469231,0.002055944,29.68333333,0.177169097,0.048951049,86.25,1.010362971,0.276223776,7.240402424,0.822945041
Spoiled,2.734125,0.015003062,-0.001920629,19.99781667,0.250684253,-0.070247552,0.660108333,0.006235578,-0.001002448,0.011458333,0.000517137,-0.000115734,4.624175,0.035667495,0.008568182,5.610191667,0.025046206,0.002752797,29.81666667,0.089752747,0.02027972,87.41666667,0.953793595,0.262237762,7.259399879,0.830372636
Spoiled,2.724066667,0.019660253,-0.004513986,19.78136667,0.201348178,-0.050476923,0.6512,0.013512278,-0.003521678,0.011166667,0.000239212,6.99E-07,4.651616667,0.038432274,0.009090909,5.6102,0.027374715,0.001420979,29.89166667,0.064009548,0.013636364,88.33333333,0.942809042,0.258741259,7.259399879,0.836286322
Spoiled,2.6746,0.09542766,-0.017967133,19.60865833,0.243012851,-0.029956993,0.613741667,0.056140515,-0.013805944,0.011216667,0.000251109,4.06E-05,4.636066667,0.076292904,-0.013944056,5.575516667,0.096796159,-0.018993706,29.95833333,0.09537936,0.022727273,89.25,0.721687836,0.192307692,7.945896979,0.83194507
Spoiled,2.530333333,0.194952555,-0.051743357,19.43809167,0.297411195,-0.055349301,0.54255,0.085849155,-0.023534965,0.011291667,0.000228977,1.29E-05,4.435483333,0.28427778,-0.075536364,5.338625,0.32532731,-0.085375874,30.10833333,0.201900691,0.050699301,90.41666667,1.605113357,0.374125874,8.483580505,0.826724998
Spoiled,2.400183333,0.161944892,-0.03603986,19.24296667,0.324688973,-0.066293007,0.483008333,0.058351713,-0.012075175,0.011408333,0.000266015,2.62E-05,4.17025,0.302194086,-0.083436364,5.026458333,0.368429006,-0.103013636,30.34166667,0.278263464,0.072377622,91.66666667,1.699673171,0.384615385,8.082955805,0.834904436
Spoiled,2.348941667,0.081627288,0.019433217,19.150375,0.18825832,0.010159091,0.469425,0.032417385,0.008557692,0.0116,0.000458258,8.88E-05,3.955275,0.114820172,-0.020933217,4.752933333,0.159044466,-0.033613287,30.5,0.191485422,0.027972028,92.66666667,1.247219129,0.160839161,7.743944496,0.836770234
Spoiled,2.436616667,0.104030106,0.028758741,19.28763333,0.280657681,0.065478322,0.495183333,0.030804135,0.007766434,0.011641667,0.00045909,-2.13E-05,3.932575,0.051651365,0.012888462,4.700325,0.054846302,0.011170979,30.675,0.158771324,0.022727273,93.33333333,0.849836586,0.132867133,7.670357715,0.835217554
Spoiled,2.502558333,0.059019523,0.009535315,19.339,0.235664836,-0.005440559,0.516716667,0.014509183,0.001997902,0.011283333,0.000699802,-0.000156643,3.987308333,0.061535998,0.015687063,4.732083333,0.055241995,0.011488112,30.775,0.196320316,0.051398601,93.91666667,0.953793595,0.227272727,7.56379207,0.846571809
Spoiled,2.539766667,0.022428528,0.000657343,19.33218333,0.213118652,-0.044746154,0.527483333,0.011242022,0.002736364,0.010816667,0.000465176,-0.000102098,4.037025,0.040628954,0.008562587,4.783783333,0.051170822,0.009253846,30.90833333,0.064009548,0.01013986,94.58333333,0.759202798,0.143356643,7.577728037,0.83701018
Spoiled,2.5038,0.065740234,-0.010344755,19.14355833,0.151121179,-0.021577972,0.487641667,0.079683577,-0.015231818,0.010583333,0.000106719,2.66E-05,4.079558333,0.044055693,0.009095455,4.827483333,0.066339529,0.016344056,30.80833333,0.209993386,-0.046503497,94.91666667,0.276385399,0.031468531,8.013485915,0.83999429
Spoiled,2.458691667,0.08713905,-0.021781469,19.0603,0.178367874,-0.031911189,0.4457,0.084139378,-0.017879021,0.010783333,0.000279384,7.27E-05,4.127016667,0.060535263,0.015921678,4.886116667,0.059264827,0.015358741,30.80833333,0.228977194,0.004545455,95,0,4.01E-15,7.907274716,0.846015517
Spoiled,2.3867,0.063840426,-0.013957343,18.79585833,0.33796151,-0.07429965,0.400675,0.049234661,-0.000677273,0.011141667,0.000415248,0.000112238,4.137008333,0.071021282,-0.004205944,4.868616667,0.100668357,-0.014748951,30.89166667,0.292854723,0.071678322,95,0,4.01E-15,7.858620392,0.860789602
Spoiled,2.351783333,0.027309761,-0.004637063,18.54574167,0.345141156,-0.077753497,0.405,0.009146037,0.002251049,0.011225,0.000334477,-1.29E-05,4.09315,0.100155924,-0.024282517,4.777658333,0.150143112,-0.038617832,31.11666667,0.157233019,0.037062937,95,0,4.01E-15,7.822513398,0.866112149
Spoiled,2.326533333,0.027093613,-0.005068531,18.321575,0.217329317,-0.027266084,0.4096,0.003974292,0.000253846,0.0113,0.000339116,-2.73E-05,3.993683333,0.103151182,-0.026912587,4.628083333,0.142132601,-0.03778042,31.2,0.040824829,0.004195804,95,0,4.01E-15,7.950439364,0.869506991
Spoiled,2.311341667,0.025432507,-0.004849301,18.28396667,0.132102576,0.00438951,0.411625,0.004522191,0.000133916,0.011333333,0.000365908,9.37E-05,3.91055,0.070719569,-0.018274825,4.50995,0.095299279,-0.025393007,31.21666667,0.0372678,0.000699301,95,0,4.01E-15,8.037222461,0.87302524
Spoiled,2.280675,0.031424649,-0.007105245,18.241875,0.19034457,-0.019256294,0.4076,0.006558328,-0.001023776,0.011566667,0.000252763,4.76E-05,3.827725,0.073349564,-0.019247902,4.388141667,0.109981797,-0.029733217,31.21666667,0.0372678,0.003496503,95,0,4.01E-15,8.004764684,0.879917135
Spoiled,2.2342,0.058020298,-0.015586014,18.050125,0.311398103,-0.076890559,0.3964,0.01712649,-0.004556643,0.011591667,0.000228977,-4.30E-05,3.7375,0.096258601,-0.027016084,4.25455,0.141662548,-0.040139161,31.225,0.04330127,-0.00034965,95,0,4.01E-15,8.236858115,0.889441639
Spoiled,2.17045,0.061122602,-0.016893007,17.83435,0.275291868,-0.060760839,0.376641667,0.019964738,-0.005494056,0.011433333,0.000259272,-4.69E-05,3.636791667,0.087584345,-0.024549301,4.106608333,0.121131798,-0.034278671,31.21666667,0.0372678,-0.002797203,95,0,4.01E-15,8.410806211,0.890460965
Spoiled,2.121591667,0.0339905,-0.007798951,17.67876667,0.103115674,0.000947552,0.359808333,0.013100983,-0.003340909,0.0114,0.000264575,7.69E-06,3.542508333,0.071780852,-0.019670979,3.972491667,0.104009835,-0.029081469,31.21666667,0.0372678,-0.002097902,95,0,4.01E-15,8.456203327,0.903919491
Spoiled,2.093216667,0.019727639,-0.003374126,17.7143,0.133746396,0.013891608,0.346466667,0.008788755,-0.002262238,0.011508333,0.000253174,5.14E-05,3.459408333,0.075939345,-0.020889161,3.856733333,0.106921134,-0.029466434,31.20833333,0.02763854,-0.001048951,95,0,4.01E-15,8.572737012,0.905377399
Spoiled,2.084716667,0.019007097,-0.002976923,17.73195833,0.131099977,0.004202448,0.341383333,0.007176447,-0.001413287,0.0116,0.000173205,-6.99E-06,3.389175,0.061480663,-0.015677273,3.753675,0.089342665,-0.023808741,31.21666667,0.0372678,-0.000699301,95,0,4.01E-15,8.558060498,0.91614856
Spoiled,2.069433333,0.021430365,-0.003845455,17.71440833,0.145677558,-0.021317133,0.334266667,0.006069368,-0.001027972,0.011583333,0.000186339,-3.15E-05,3.325041667,0.053584815,-0.013467483,3.650975,0.093912283,-0.025347902,31.225,0.04330127,0.004545455,95,0,4.01E-15,8.610491286,0.925252238
Spoiled,2.050558333,0.025844002,-0.006908741,17.64940833,0.10040798,-0.013076573,0.3281,0.009553708,-0.00271049,0.011258333,0.000394669,-9.13E-05,3.285783333,0.040420247,-0.008977622,3.579133333,0.068521619,-0.017222378,31.25833333,0.049300665,0.007342657,95,0,4.01E-15,8.763147406,0.928890152
Spoiled,2.033225,0.018300188,-0.003588462,17.702825,0.165232241,0.02831014,0.319225,0.007584208,-0.002070979,0.01105,0.000364005,-7.13E-05,3.274933333,0.031932516,0.002796503,3.530925,0.040435733,-0.004787063,31.28333333,0.0372678,0.004195804,95,0,4.01E-15,8.858252232,0.947862116
Spoiled,2.022025,0.011735567,-8.64E-05,17.80953333,0.201853822,0.046809091,0.311133333,0.005536144,-0.001544056,0.010883333,0.000146249,3.08E-05,3.267433333,0.032696874,-0.000842657,3.483291667,0.066538566,-0.015025524,31.3,0,5.64E-16,95,0,4.01E-15,8.925768248,0.9558378
Spoiled,2.018341667,0.013469129,-0.001603846,17.88640833,0.174074368,-0.004166783,0.306466667,0.004355329,-0.00107972,0.011016667,0.000172401,3.43E-05,3.25475,0.04396509,-0.010258741,3.417841667,0.087954036,-0.023675874,31.30833333,0.02763854,0.002447552,95,0,4.01E-15,8.836884749,0.964801553
Spoiled,2.004441667,0.018815882,-0.004075874,17.83288333,0.171394354,-0.027441958,0.302758333,0.002755437,-0.000475874,0.011325,0.000383243,9.48E-05,3.216441667,0.033314298,-0.007123427,3.336616667,0.056203349,-0.014844056,31.34166667,0.049300665,0.010839161,95,0,4.01E-15,8.950095868,0.976387788
Spoiled,1.985575,0.021414252,-0.00604021,17.74960833,0.126264395,-0.019955594,0.298591667,0.005645863,-0.001455594,0.011541667,0.000314797,5.63E-05,3.192258333,0.029518002,-0.006244406,3.276058333,0.051931886,-0.014319231,31.375,0.04330127,0.008041958,95,0,4.01E-15,9.067685697,0.988779188
Spoiled,1.967533333,0.013277885,-0.003482517,17.74333333,0.067403491,0.009162937,0.292625,0.007128829,-0.002032517,0.011708333,0.000144097,-2.76E-05,3.165191667,0.026808813,-0.006161189,3.215891667,0.057265208,-0.016131119,31.4,7.11E-15,2.22E-16,95,0,4.01E-15,9.103931287,1.001055392
Spoiled,1.965375,0.011331602,0.001713636,17.81465,0.124878064,0.027151748,0.288075,0.003683098,-0.000565385,0.011666667,0.000159861,3.50E-06,3.1621,0.028536702,0.000137063,3.170458333,0.041235168,-0.010123427,31.4,7.11E-15,2.22E-16,95,0,4.01E-15,9.054508913,1.020684623
Spoiled,1.966091667,0.012041003,0.00089965,17.85009167,0.102816985,0.000291958,0.28575,0.003095292,-0.000148951,0.011641667,0.000201901,-1.36E-05,3.161058333,0.027126846,0.00416958,3.1249,0.033519447,-0.008331469,31.4,7.11E-15,2.22E-16,95,0,4.01E-15,9.143663992,1.025386673
Spoiled,1.962566667,0.016382426,-0.003843357,17.856125,0.113985007,-0.011994755,0.282083333,0.006494335,-0.001623077,0.011458333,0.000312139,-6.82E-05,3.163125,0.028382393,-0.00398007,3.081608333,0.055192956,-0.015186364,31.41666667,0.0372678,0.005594406,95,0,4.01E-15,9.186502999,1.046361186
Spoiled,1.952625,0.01488669,-0.002103147,17.8206,0.126293118,0.004083916,0.277391667,0.005809254,-0.001432517,0.011275,0.000248747,-5.14E-05,3.144566667,0.030170856,-0.006727972,3.033341667,0.041963863,-0.010522727,31.45833333,0.064009548,0.015034965,95,0,4.01E-15,9.170484488,1.029828883
Spoiled,1.9414,0.017841291,-0.002120979,17.80923333,0.176346261,-0.007775524,0.27385,0.002015564,-0.000125874,0.011333333,0.000298142,7.48E-05,3.112008333,0.043586819,-0.010103147,2.974608333,0.058105901,-0.014512238,31.525,0.072168784,0.017832168,95,0,4.01E-15,9.229286381,1.063571403
Spoiled,1.922791667,0.028985556,-0.00688986,17.668725,0.253043307,-0.05016958,0.270625,0.004719838,-0.001102448,0.011533333,0.000274874,6.36E-05,3.062091667,0.069336552,-0.017012238,2.913466667,0.075647321,-0.019855944,31.575,0.059511904,0.011538462,95,0,4.01E-15,9.204028482,1.039041071
Spoiled,1.904141667,0.023429129,-0.004831119,17.527975,0.222893779,-0.047304545,0.267891667,0.005040909,-0.001033217,0.011683333,8.98E-05,-1.33E-05,2.963241667,0.112191737,-0.030021329,2.823491667,0.081883,-0.021954196,31.60833333,0.049300665,0.004545455,95,0,4.01E-15,9.122455399,1.035340218
Spoiled,1.889716667,0.009381971,-0.00045035,17.41634167,0.059743639,0.002184965,0.263925,0.002872898,-0.000289161,0.01165,0.000111803,-6.99E-07,2.887866667,0.082421522,-0.017648951,2.765625,0.056593243,-0.012304545,31.63333333,0.062360956,0.011188811,95,0,4.01E-15,9.280704559,1.0435569
Spoiled,1.887691667,0.010551102,-0.001107343,17.45695833,0.085331417,0.012654895,0.261466667,0.004143536,-0.000895105,0.011666667,0.000124722,2.03E-05,2.837316667,0.017233196,0.001283217,2.7155,0.027685766,-0.005623077,31.675,0.059511904,0.012937063,95,0,4.01E-15,9.277582903,1.06019878
Spoiled,1.891108333,0.015231626,0.00079965,17.58,0.189521586,0.030235664,0.259258333,0.002877342,-0.000512937,0.011641667,0.000213925,-2.20E-05,2.854975,0.024829322,0.002275175,2.69955,0.034095515,-0.007632867,31.725,0.059511904,0.013636364,95,0,4.01E-15,9.271999152,1.076876741
Spoiled,1.88705,0.015765865,-0.001252448,17.48258333,0.286941736,-0.049851748,0.258641667,0.001741388,0.000363986,0.011391667,0.000405089,-0.000108741,2.84025,0.035748531,-0.005116783,2.671275,0.031783726,-0.004683566,31.78333333,0.068718427,0.016083916,95,0,4.01E-15,9.094972359,1.047734206
Spoiled,1.8884,0.014869095,-0.001779021,17.40171667,0.294985016,-0.060283916,0.259858333,0.001390119,0.000238112,0.011075,0.000369966,-9.34E-05,2.833775,0.035645854,-0.006517832,2.680125,0.0361291,0.004103147,31.84166667,0.064009548,0.015034965,95,0,4.01E-15,9.164576383,1.035310425
Spoiled,1.887691667,0.011057159,0.003094056,17.2384,0.083000241,0.015304196,0.262566667,0.003482895,0.000823077,0.010833333,8.50E-05,-1.47E-05,2.816116667,0.014918715,0.002774126,2.707833333,0.050661579,0.014082517,31.88333333,0.0372678,0.006293706,95,0,4.01E-15,9.086201464,1.027142443
Spoiled,1.902658333,0.014756719,0.004152098,17.31845833,0.062805738,0.013004545,0.2674,0.00618385,0.001739161,0.0108,1.73E-18,-3.96E-19,2.81795,0.013372079,-0.001077622,2.7543,0.03399245,0.009194406,31.925,0.04330127,0.009440559,95,0,4.01E-15,9.00528278,1.007116801
Spoiled,1.923366667,0.022962808,0.006433566,17.35293333,0.059755883,0.010611888,0.276841667,0.010437789,0.002891958,0.0108,1.73E-18,-3.96E-19,2.835633333,0.035392262,0.006922378,2.811766667,0.063124709,0.015551748,31.96666667,0.062360956,0.016083916,95,0,4.01E-15,8.811777818,0.982717541
Spoiled,1.9691,0.052835736,0.014544755,17.38165833,0.034103408,-0.002176573,0.298458333,0.025692037,0.007045804,0.0108,1.73E-18,-3.96E-19,2.893558333,0.083404881,0.023533217,2.9406,0.161297644,0.044558042,32.025,0.059511904,0.014335664,95,0,4.01E-15,8.39646513,0.942992506
Spoiled,2.029241667,0.064502706,0.018223427,17.44551667,0.105732775,0.020448252,0.327166667,0.03085691,0.008723077,0.010833333,4.71E-05,1.12E-05,2.977725,0.082733509,0.02303951,3.123391667,0.193364955,0.055433217,32.00833333,0.09537936,-0.012237762,95,0,4.01E-15,8.385227539,0.912410056
Spoiled,2.073458333,0.033786424,0.005346503,17.54450833,0.140077202,0.034416434,0.350141667,0.015562747,0.003279371,0.010866667,4.71E-05,1.12E-05,3.060833333,0.057653727,0.015874126,3.306275,0.125402406,0.03511993,31.81666667,0.29107082,-0.076923077,95,0,4.01E-15,8.610491286,0.911821254
Spoiled,2.080166667,0.023673837,-0.005140559,17.66106667,0.088399343,0.015022378,0.358816667,0.003810913,-0.000362238,0.011125,0.000376663,8.64E-05,3.10075,0.036536477,0.00698951,3.399508333,0.051748502,0.01220035,31.525,0.324358341,-0.090559441,95,0,4.01E-15,8.527548073,0.904365664
Spoiled,2.072458333,0.020055899,-0.000465385,17.649425,0.103975535,-0.015462587,0.359391667,0.004320389,0.000591958,0.011425,0.00043229,0.000111538,3.115875,0.025339795,-0.000935315,3.442375,0.03025134,0.005363287,31.33333333,0.154560308,-0.015384615,95,0,4.01E-15,8.389048436,0.89677806
Spoiled,2.069341667,0.013862447,0.002354196,17.56774167,0.132663958,-0.031122028,0.3617,0.004274927,0.000942657,0.011716667,0.000226691,3.22E-05,3.120991667,0.027380725,0.003553497,3.468516667,0.040870932,0.010758042,31.26666667,0.102740233,0.004195804,95,0,4.01E-15,8.39646513,0.896603666
Spoiled,2.07465,0.009522211,-0.000418182,17.50921667,0.090737413,0.001237063,0.363133333,0.002123022,-9.79E-05,0.011775,4.33E-05,-6.64E-06,3.128141667,0.027724552,0.004786364,3.506758333,0.040169982,0.009854196,31.33333333,0.094280904,0.005594406,95,0,4.01E-15,8.500945817,0.882648856
Spoiled,2.071583333,0.006960943,-0.000672727,17.42843333,0.139949475,-0.017091608,0.361975,0.002778526,-0.000717133,0.011775,8.29E-05,3.85E-06,3.141433333,0.023325534,0.001346154,3.528283333,0.019160282,0.002129371,31.44166667,0.228977194,0.052797203,95,0,4.01E-15,8.3299208,0.889417225
Spoiled,2.07235,0.007329336,6.15E-05,17.342375,0.179484067,-0.041578671,0.356816667,0.005818195,-0.001521678,0.011833333,0.000124722,2.38E-05,3.12815,0.029232929,-0.004625874,3.525883333,0.022627337,-0.004981119,31.78333333,0.393347457,0.107692308,95,0,4.01E-15,8.296890087,0.886437229
Spoiled,2.072341667,0.005067948,0.000575175,17.21571667,0.103350994,-0.017325874,0.351966667,0.00605397,-0.001432867,0.011816667,0.000151841,-1.33E-05,3.115883333,0.027926237,-0.004384615,3.514966667,0.015768605,-0.001970629,32.11666667,0.348409083,0.090909091,95,0,4.01E-15,8.293076919,0.882454501
Spoiled,2.08235,0.013175198,0.00281958,17.68979167,0.860613865,0.189312238,0.372016667,0.038599996,0.008732867,0.011475,0.000553963,-0.000144406,3.222116667,0.209230733,0.046906993,3.723941667,0.365761162,0.082906643,31.43333333,1.448754254,-0.33006993,90.5,9.349688052,-1.811188811,9.008444419,0.824835748
Spoiled,2.098016667,0.028909221,0.006798601,18.17265833,0.850133811,0.184077273,0.413358333,0.055724612,0.015577972,0.011125,0.000481534,-9.55E-05,3.462741667,0.324349936,0.09046049,4.112958333,0.524881629,0.14545979,29.83333333,2.137495939,-0.598601399,84.66666667,10.1680327,-2.230769231,8.707488695,0.813617649
Spoiled,2.136908333,0.044070691,0.011601748,18.74274167,0.47156996,0.03622972,0.473383333,0.049305389,0.013905594,0.010875,0.000258602,1.50E-05,3.814616667,0.318048662,0.08965035,4.666533333,0.474983453,0.132066434,27.86666667,1.491270897,-0.403496503,78.75,7.166182154,-0.765734266,8.578264613,0.802220379
Spoiled,2.191766667,0.061789445,0.016411189,18.979975,0.351609675,0.09164021,0.517991667,0.035182985,0.009894056,0.010966667,0.00015456,1.89E-05,4.100525,0.223883698,0.061712238,5.07685,0.321981903,0.088264336,26.64166667,0.682468966,-0.192657343,76.91666667,1.114924013,-0.178321678,8.634927733,0.801217417
Spoiled,2.241291667,0.040116403,0.00948007,19.30804167,0.327854771,0.084715734,0.550408333,0.019989558,0.00561014,0.010983333,9.86E-05,-3.50E-06,4.27355,0.10190792,0.024333566,5.322466667,0.137537294,0.032211189,25.975,0.452999264,-0.12972028,75.83333333,1.404358296,-0.384615385,8.60840226,0.797131147
Spoiled,2.295875,0.04545861,0.010950699,19.73679167,0.340216045,0.089150699,0.577325,0.02393697,0.006761189,0.010958333,0.000103749,-2.06E-05,4.41595,0.13944155,0.034159441,5.507908333,0.183564123,0.04465979,25.54166667,0.335306659,-0.094755245,74.41666667,1.320248293,-0.367132867,8.570289882,0.799861624
Spoiled,2.340725,0.055926293,0.01591014,20.1523,0.462945425,0.133605594,0.603375,0.026643077,0.007626224,0.010941667,9.54E-05,9.44E-06,4.565391667,0.192957929,0.054389161,5.690033333,0.239366279,0.066917483,25.15833333,0.295686583,-0.084265734,73.08333333,0.953793595,-0.262237762,8.626194511,0.80823011
Spoiled,2.404841667,0.047698995,0.01361014,20.68785,0.460068204,0.132760839,0.636441667,0.026860983,0.007650699,0.011033333,0.000169967,4.41E-05,4.787975,0.189850666,0.053756294,5.963833333,0.224467842,0.063305594,24.875,0.248746859,-0.06958042,72.16666667,0.687184271,-0.167832168,8.635959592,0.805474297
Spoiled,2.448258333,0.038087191,0.010185664,21.1515,0.37590329,0.106665734,0.659033333,0.020949158,0.005433566,0.011208333,0.000184654,4.93E-05,4.970275,0.160098783,0.04452972,6.18945,0.202297477,0.05675035,24.60833333,0.175396376,-0.05,71.41666667,0.640095479,-0.15034965,8.707717168,0.800065404
Spoiled,2.465483333,0.029714919,-0.001395804,21.31055833,0.300821435,-0.009024825,0.670541667,0.006450124,-0.000495455,0.011275,0.000129904,-3.15E-06,5.1133,0.098130542,0.025370629,6.360633333,0.115292905,0.028326573,24.86666667,0.786694915,0.134965035,70.83333333,0.687184271,-0.153846154,8.484071076,0.807105674
Spoiled,2.4824,0.045424113,0.004615385,21.095875,0.472470985,-0.116141608,0.66965,0.007661212,-0.000924476,0.011241667,0.000138193,-3.25E-05,5.193833333,0.07018628,0.015990909,6.42485,0.06549068,0.003625874,25.99166667,1.626068025,0.443006993,71.08333333,1.187317237,0.192307692,8.010344959,0.823924023
Spoiled,2.502433333,0.056083707,0.012565734,20.557125,0.562796147,-0.145798252,0.669208333,0.007559923,0.001016434,0.011108333,0.000125554,-2.13E-05,5.253958333,0.072860854,0.016345804,6.419458333,0.070747114,-0.004076573,27.46666667,1.519502843,0.411188811,73.16666667,3.077697552,0.839160839,7.747145563,0.834738016
Spoiled,2.558766667,0.053822104,0.013565734,20.10215,0.37128638,-0.093765734,0.673458333,0.007289428,0.001597552,0.011075,8.29E-05,3.50E-07,5.322683333,0.075762676,0.020172727,6.416408333,0.047876464,0.003161888,28.7,0.575905085,0.161538462,76.58333333,3.59301019,1.024475524,7.487772153,0.84205063
Spoiled,2.586225,0.039124398,0.006563287,19.70875,0.264639621,-0.067584615,0.675691667,0.00503214,6.12E-05,0.011033333,9.43E-05,2.80E-06,5.366916667,0.059871833,0.008358741,6.4002,0.06179377,-0.002446154,29.19166667,0.301270458,0.080769231,80.25,2.80252862,0.793706294,7.397347437,0.848262994
Spoiled,2.622841667,0.03212757,0.004631818,19.51593333,0.22998345,-0.054811189,0.679775,0.007121695,0.001182168,0.011066667,7.45E-05,-2.53E-19,5.393983333,0.038641382,-0.002062238,6.383925,0.065280486,-0.012335315,29.425,0.136167789,0.031818182,83.08333333,2.177855724,0.618881119,7.242610376,0.851346674
Spoiled,2.651025,0.04958577,0.012305245,19.39001667,0.123362176,-0.002664336,0.686875,0.011667414,0.003151399,0.011108333,0.000125554,2.83E-05,5.399883333,0.041369752,0.00290979,6.362108333,0.05335645,-0.002159091,29.575,0.123322072,0.02972028,85.16666667,1.624465724,0.447552448,7.161310835,0.847633881
Spoiled,2.680958333,0.026992729,0.003766084,19.26711667,0.211604839,-0.043062937,0.689575,0.008645724,-0.000488462,0.011266667,0.000169967,4.62E-05,5.423366667,0.029722644,0.00594965,6.36185,0.02227695,0.003167832,29.74166667,0.201900691,0.056293706,86.66666667,1.027402334,0.286713287,7.046687364,0.855059467
Spoiled,2.688508333,0.01696921,-0.003612937,19.08105,0.28556514,-0.077235664,0.688441667,0.009324382,-0.001924825,0.011341667,0.000189113,1.01E-05,5.427283333,0.026151158,-0.002312587,6.351133333,0.034457349,-0.008355245,29.95833333,0.201900691,0.054195804,87.58333333,0.759202798,0.199300699,7.018368184,0.860046725
Spoiled,2.689675,0.023780494,0.002864685,18.894475,0.178877207,-0.017262587,0.679766667,0.006198297,-0.000947552,0.011441667,0.000287107,1.22E-05,5.435183333,0.025568139,-0.000502797,6.33495,0.030441186,-0.00611049,30.13333333,0.169967317,0.038461538,88.25,0.595119036,0.129370629,6.987224876,0.863190019
Spoiled,2.671341667,0.039560133,-0.003491259,18.92845833,0.322879207,0.053547203,0.670866667,0.012919322,-0.003034266,0.011358333,0.000434853,1.08E-05,5.489975,0.095554288,0.025313636,6.395916667,0.119147366,0.029352448,30.29166667,0.160511336,0.036713287,89,0.816496581,0.202797203,7.248700009,0.853715614
Spoiled,2.624816667,0.10783478,-0.021444056,18.70965833,0.607311438,-0.079596154,0.6345,0.053228752,-0.012665035,0.011041667,0.000633059,-0.000106643,5.5061,0.15988535,-0.005083916,6.425158333,0.174656894,0.002682867,30.44166667,0.189113429,0.05,89.66666667,0.745355992,0.167832168,7.426486851,0.842747005
Spoiled,2.452441667,0.21143755,-0.055196853,18.196925,0.855439085,-0.20888007,0.546166667,0.109566253,-0.030364336,0.010666667,0.000528099,-7.55E-05,5.209483333,0.51361872,-0.133387413,6.144366667,0.522397045,-0.134478322,30.7,0.261406452,0.072027972,90.66666667,0.849836586,0.20979021,8.212062529,0.818766067
Spoiled,2.267258333,0.217128382,-0.057258392,17.55319167,0.544316235,-0.122145804,0.4565,0.09247916,-0.023455245,0.010725,0.000516599,0.000112937,4.721425,0.584458302,-0.161287762,5.616491667,0.628375259,-0.175218531,31,0.313581462,0.088811189,91.41666667,0.953793595,0.227272727,8.142890724,0.834904999
Spoiled,2.150208333,0.07827564,-0.000480769,17.27880833,0.135790387,0.003634615,0.411433333,0.034811931,0.00326014,0.011025,0.000530919,0.000110839,4.323666667,0.239012571,-0.040552448,5.184475,0.275864804,-0.049590559,31.29166667,0.225308431,0.061888112,92.33333333,0.623609564,0.13986014,7.784555217,0.834761133
Spoiled,2.1915,0.104272791,0.029508392,17.31918333,0.161548196,0.029862937,0.44255,0.050068312,0.01433007,0.0113,0.000380789,-2.10E-05,4.303075,0.151944075,0.042221329,5.146841667,0.173670236,0.048668881,31.49166667,0.132024829,0.036013986,92.91666667,0.640095479,0.143356643,7.435938168,0.843385855
Spoiled,2.263583333,0.067027753,0.014281119,17.21241667,0.289420829,-0.050509091,0.488625,0.03934834,0.010838811,0.010891667,0.000621099,-0.000124825,4.50585,0.22081586,0.063104196,5.376441667,0.252015292,0.07116049,31.60833333,0.09537936,0.025524476,93.5,0.5,0.125874126,7.275010881,0.834320525
Spoiled,2.290283333,0.031447968,-0.004634266,17.042875,0.314601926,-0.074428322,0.514908333,0.014600026,0.002085664,0.010466667,0.000604612,-0.000148252,4.689033333,0.160630769,0.041165734,5.583091667,0.183990876,0.045551399,31.55,0.21408721,-0.03986014,94.16666667,0.687184271,0.181818182,7.438921648,0.849406893
Spoiled,2.222108333,0.101004764,-0.022534615,16.65398333,0.337011834,-0.074394406,0.474,0.083848156,-0.017923077,0.010025,0.000147902,-3.25E-05,4.768925,0.077786558,0.000776573,5.66585,0.105551847,-0.000339161,31.41666667,0.276385399,-0.063636364,94.66666667,0.471404521,0.111888112,7.811028141,0.842805
Spoiled,2.175883333,0.08924554,-0.014186713,16.54333333,0.279053323,-0.033482517,0.432066667,0.07996783,-0.014786014,0.009983333,0.000106719,8.39E-06,4.797183333,0.065592096,0.006318182,5.68795,0.070750318,0.002472727,31.35,0.221735578,0.011188811,94.91666667,0.276385399,-0.038461538,7.588291831,0.846708453
Spoiled,2.165675,0.080619922,0.013616434,16.53786667,0.277594943,0.057420979,0.40865,0.058965689,0.006869231,0.010083333,0.000199304,5.10E-05,4.829725,0.087430774,0.020249301,5.720766667,0.098306717,0.022957343,31.46666667,0.22852182,0.05034965,94.33333333,0.849836586,-0.216783217,7.468496427,0.844762269
